687,FAS-123941-2218-1-1-001,FAS-132738-2218-1-1-001,FAS-125227-2218-1-1-009,FAS-110424-2218-1-1-001
688,FAS-159550-2218-1-1-001,FAS-218907-2218-1-1-01,FAS-156089-2218-1-1-001,FAS-216447-2218-1-1-001
689,FAS-218914-2218-1-1-001,FAS-116353-2218-1-1-228,FAS-113326-2218-1-1-001,FAS-218466-2218-1-1-01
690,FAS-117372-2218-1-1-001,FAS-212765-2218-1-1-001,FAS-218756-2218-1-1-001,FAS-110785-2218-1-1-001
691,FAS-215876-2218-1-1-001,FAS-212896-2218-1-1-001,FAS-203507-2218-1-1-001,FAS-205339-2218-1-1-001
692,FAS-161217-2218-1-1-01,FAS-119064-2218-1-1-001,FAS-218149-2218-1-1-01,FAS-118977-2218-1-1-001
693,FAS-112062-2218-1-1-001,FAS-110128-2218-1-1-001,FAS-216346-2218-1-1-001,FAS-115920-2218-1-1-002
694,FAS-118942-2218-1-1-001,FAS-121778-2218-1-1-001,FAS-109457-2218-1-1-001,FAS-123941-2218-1-1-001
695,FAS-218882-2218-1-1-001,FAS-216639-2218-1-1-001,FAS-218475-2218-1-1-001,FAS-123833-2218-1-1-001
696,FAS-110766-2218-1-1-001,FAS-116353-2218-1-1-250,FAS-111906-2218-1-1-001,FAS-142224-2218-1-1-001
697,FAS-111161-2218-1-1-001,FAS-110766-2218-1-1-001,FAS-218152-2218-1-1-001,FAS-207485-2218-1-1-001
698,FAS-144594-2218-1-1-001,FAS-215876-2218-1-1-001,FAS-218882-2218-1-1-001,FAS-152514-2218-1-1-001
699,FAS-109899-2218-1-1-001,FAS-212896-2218-1-1-001,FAS-117372-2218-1-1-001,FAS-110766-2218-1-1-001
700,FAS-207485-2218-1-1-001,FAS-115947-2218-1-1-001,FAS-113326-2218-1-1-001,FAS-115137-2218-1-1-001
701,FAS-118290-2218-1-1-001,FAS-116353-2218-1-1-224,FAS-118254-2218-1-1-001,FAS-109394-2218-1-1-001
702,FAS-117853-2218-1-1-001,FAS-108816-2218-1-1-001,FAS-126633-2218-1-1-001,FAS-152514-2218-1-1-001
703,FAS-108880-2218-1-1-002,FAS-108482-2218-1-1-001,FAS-207776-2218-1-1-01,FAS-116353-2218-1-1-202
704,FAS-114754-2218-1-1-001,FAS-131493-2218-1-1-001,FAS-118942-2218-1-1-001,FAS-128224-2218-1-1-001
705,FAS-203081-2218-1-1-001,FAS-126926-2218-1-1-001,FAS-118942-2218-1-1-001,FAS-111123-2218-1-1-001
706,FAS-152514-2218-1-1-001,FAS-218354-2218-1-1-001,FAS-216421-2218-1-1-001,FAS-113326-2218-1-1-001
707,FAS-110128-2218-1-1-001,FAS-110989-2218-1-1-001,FAS-113326-2218-1-1-001,FAS-108619-2218-1-1-001
708,FAS-203101-2218-1-1-001,FAS-120711-2218-1-1-001,FAS-218691-2218-1-1-001,FAS-119846-2218-1-1-001
709,FAS-218503-2218-1-1-001,FAS-123941-2218-1-1-001,FAS-115179-2218-1-1-001,FAS-206979-2218-1-1-01
710,FAS-216324-2218-1-1-001,FAS-113873-2218-1-1-003,FAS-126838-2218-1-1-001,FAS-212765-2218-1-1-001
711,FAS-112976-2218-1-1-001,FAS-159706-2218-1-1-001,FAS-121778-2218-1-1-001,FAS-113326-2218-1-1-001
712,FAS-203081-2218-1-1-001,FAS-120305-2218-1-1-003,FAS-111193-2218-1-1-002,FAS-123941-2218-1-1-001
713,FAS-126556-2218-1-1-001,FAS-123398-2218-1-1-001,FAS-117711-2218-1-1-001,FAS-112976-2218-1-1-001
714,FAS-116853-2218-1-1-001,FAS-207597-2218-1-1-001,FAS-113944-2218-1-1-001,FAS-218483-2218-1-1-001
715,FAS-123941-2218-1-1-001,FAS-212727-2218-1-1-001,FAS-111305-2218-1-1-L01,FAS-121778-2218-1-1-001
716,FAS-111785-2218-1-1-001,FAS-216524-2218-1-1-001,FAS-117711-2218-1-1-001,FAS-216324-2218-1-1-001
717,FAS-144594-2218-1-1-001,FAS-109436-2218-1-1-01,FAS-128224-2218-1-1-001,FAS-111164-2218-1-1-001
718,FAS-112867-2218-1-1-001,FAS-123941-2218-1-1-001,FAS-109898-2218-1-1-001,FAS-218751-2218-1-1-001
719,FAS-123941-2218-1-1-001,FAS-119196-2218-1-1-001,FAS-116353-2218-1-1-256,FAS-218535-2218-1-1-001
720,FAS-152514-2218-1-1-001,FAS-111533-2218-1-1-001,FAS-112378-2218-1-1-001,FAS-108816-2218-1-1-001
721,FAS-111010-2218-1-1-001,FAS-119196-2218-1-1-001,FAS-121758-2218-1-1-001,FAS-142451-2218-1-1-001
722,FAS-000018-2218-1-1-001,FAS-110766-2218-1-1-001,FAS-212727-2218-1-1-001,FAS-156172-2218-1-1-1
723,FAS-218126-2218-1-1-001,FAS-107340-2218-1-1-001,FAS-160736-2218-1-1-001,FAS-111813-2218-1-1-001
724,FAS-113501-2218-1-1-001,FAS-123680-2218-1-1-001,FAS-203081-2218-1-1-001,FAS-212849-2218-1-1-001
725,FAS-107821-2218-1-1-001,FAS-122550-2218-1-1-001,FAS-122575-2218-1-1-001,FAS-204038-2218-1-1-001
726,FAS-218266-2218-1-1-001,FAS-152514-2218-1-1-001,FAS-108405-2218-1-1-001,FAS-218817-2218-1-1-001
727,FAS-218751-2218-1-1-001,FAS-116477-2218-1-1-001,FAS-217408-2218-1-1-001,FAS-218047-2218-1-1-001
728,FAS-113873-2218-1-1-005,FAS-122094-2218-1-1-001,FAS-122175-2218-1-1-1,FAS-216237-2218-1-1-001
729,FAS-205076-2218-1-1-01,FAS-109425-2218-1-1-002,FAS-109073-2218-1-1-001,FAS-116729-2218-1-1-001
730,FAS-218300-2218-1-1-001,FAS-110112-2218-1-1-001,FAS-119850-2218-1-1-001,FAS-123623-2218-1-1-001
731,FAS-110128-2218-1-1-001,FAS-212896-2218-1-1-001,FAS-133181-2218-1-1-001,FAS-110578-2218-1-1-001
732,FAS-207485-2218-1-1-001,FAS-218817-2218-1-1-001,FAS-212896-2218-1-1-001,FAS-120952-2218-1-1-001
733,FAS-146676-2218-1-1-001,FAS-118262-2218-1-1-107,FAS-208031-2218-1-1-1,FAS-128105-2218-1-1-001
734,FAS-116353-2218-1-1-258,FAS-110766-2218-1-1-001,FAS-152514-2218-1-1-001,FAS-123941-2218-1-1-001
735,FAS-126556-2218-1-1-001,FAS-110766-2218-1-1-001,FAS-111161-2218-1-1-001,FAS-212671-2218-1-1-01
736,FAS-145857-2218-1-1-001,FAS-109660-2218-1-1-001,FAS-118939-2218-1-1-001,FAS-127668-2218-1-1-001
737,FAS-113501-2218-1-1-001,FAS-218528-2218-1-1-001,FAS-123941-2218-1-1-001,FAS-205088-2218-1-1-001
738,FAS-123674-2218-1-1-001,FAS-124127-2218-1-1-001,FAS-108901-2218-1-1-001,FAS-109605-2218-1-1-01
739,FAS-119064-2218-1-1-001,FAS-107388-2218-1-1-001,FAS-131493-2218-1-1-001,FAS-117877-2218-1-1-001
740,FAS-216232-2218-1-1-001,FAS-113326-2218-1-1-001,FAS-133181-2218-1-1-001,FAS-127507-2218-1-1-001
741,FAS-113326-2218-1-1-001,FAS-125932-2218-1-1-001,FAS-217870-2218-1-1-001,FAS-109899-2218-1-1-001
742,FAS-127519-2218-1-1-001,FAS-122339-2218-1-1-001,FAS-107464-2218-1-1-001,FAS-118254-2218-1-1-001
743,FAS-217409-2218-1-1-001,FAS-117649-2218-1-1-001,FAS-208114-2218-1-2-0001,FAS-205412-2218-1-1-001
744,FAS-121189-2218-1-1-001,FAS-152514-2218-1-1-001,FAS-125195-2218-1-1-001,FAS-203333-2218-1-1-001
745,FAS-143023-2218-1-1-001,FAS-127561-2218-1-1-001,FAS-111998-2218-1-1-001,FAS-115030-2218-1-1-001
746,FAS-118526-2218-1-1-001,FAS-126556-2218-1-1-001,FAS-203314-2218-1-1-1,FAS-122224-2218-1-1-001
747,FAS-128024-2218-1-1-001,FAS-125216-2218-1-1-001,FAS-116095-2218-1-1-001,FAS-109660-2218-1-1-001
748,FAS-113326-2218-1-1-001,FAS-111556-2218-1-1-001,FAS-118942-2218-1-1-001,FAS-124404-2218-1-1-01
749,FAS-127976-2218-1-1-001,FAS-207476-2218-1-1-001,FAS-156203-2218-1-1-001,FAS-122575-2218-1-1-001
750,FAS-216324-2218-1-1-001,FAS-109898-2218-1-1-001,FAS-134052-2218-1-1-001,FAS-123833-2218-1-1-001
751,FAS-131493-2218-1-1-001,FAS-109457-2218-1-1-001,FAS-114301-2218-1-1-001,FAS-111164-2218-1-1-001
752,FAS-113326-2218-1-1-001,FAS-125407-2218-1-1-001,FAS-205339-2218-1-1-001,FAS-118942-2218-1-1-001
753,FAS-127533-2218-1-1-001,FAS-211334-2218-1-1-001,FAS-216324-2218-1-1-001,FAS-218044-2218-1-1-001
754,FAS-122575-2218-1-1-001,FAS-118290-2218-1-1-001,FAS-112378-2218-1-1-001,FAS-203045-2218-1-1-001
755,FAS-116353-2218-1-1-222,FAS-110074-2218-1-1-001,FAS-148547-2218-1-1-001,FAS-203333-2218-1-1-001
756,FAS-119067-2218-1-1-001,FAS-118262-2218-1-1-105,FAS-110115-2218-1-1-001,FAS-109457-2218-1-1-001
757,FAS-120711-2218-1-1-001,FAS-203555-2218-1-1-001,FAS-111189-2218-1-1-1,FAS-109436-2218-1-1-01
758,FAS-212765-2218-1-1-001,FAS-218236-2218-1-1-001,FAS-110526-2218-1-1-001,FAS-113749-2218-1-1-001
759,FAS-156186-2218-1-1-001,FAS-126633-2218-1-1-001,FAS-218691-2218-1-1-001,FAS-111404-2218-1-1-001
760,FAS-121189-2218-1-1-001,FAS-108901-2218-1-1-001,FAS-205339-2218-1-1-001,FAS-218259-2218-1-1-001
761,FAS-118262-2218-1-1-123,FAS-121189-2218-1-1-001,FAS-119479-2218-1-1-001,FAS-125227-2218-1-1-010
762,FAS-152514-2218-1-1-001,FAS-118939-2218-1-1-001,FAS-113752-2218-1-1-001,FAS-143033-2218-1-1-001
763,FAS-125195-2218-1-1-001,FAS-113873-2218-1-1-003,FAS-211334-2218-1-1-001,FAS-108901-2218-1-1-001
764,FAS-121778-2218-1-1-001,FAS-119951-2218-1-1-001,FAS-110305-2218-1-1-001,FAS-116353-2218-1-1-246
765,FAS-212771-2218-1-1-001,FAS-207514-2218-1-1-001,FAS-119196-2218-1-1-001,FAS-113501-2218-1-1-001
766,FAS-148158-2218-1-1-01,FAS-119064-2218-1-1-001,FAS-207485-2218-1-1-001,FAS-204358-2218-1-1-01
767,FAS-152514-2218-1-1-001,FAS-113501-2218-1-1-001,FAS-124364-2218-1-1-001,FAS-207476-2218-1-1-001
768,FAS-127976-2218-1-1-001,FAS-126633-2218-1-1-001,FAS-108257-2218-1-1-001,FAS-109898-2218-1-1-001
769,FAS-205088-2218-1-1-001,FAS-212849-2218-1-1-001,FAS-125396-2218-1-1-001,FAS-216102-2218-1-1-001
770,FAS-111010-2218-1-1-001,FAS-142819-2218-1-1-01,FAS-111785-2218-1-1-001,FAS-115130-2218-1-1-001
771,FAS-212896-2218-1-1-001,FAS-122930-2218-1-1-001,FAS-125396-2218-1-1-001,FAS-121778-2218-1-1-001
772,FAS-108901-2218-1-1-001,FAS-119533-2218-1-1-01,FAS-218148-2218-1-1-001,FAS-218882-2218-1-1-001
773,FAS-113326-2218-1-1-001,FAS-123674-2218-1-1-001,FAS-216336-2218-1-1-001,FAS-115137-2218-1-1-001
774,FAS-218250-2218-1-1-001,FAS-207485-2218-1-1-001,FAS-205295-2218-1-1-001,FAS-218202-2218-1-1-001
775,FAS-117711-2218-1-1-001,FAS-203888-2218-1-1-001,FAS-121946-2218-1-1-001,FAS-123674-2218-1-1-001
776,FAS-108968-2218-1-1-001,FAS-143023-2218-1-1-001,FAS-125227-2218-1-1-009,FAS-112798-2218-1-1-001
777,FAS-204010-2218-1-1-001,FAS-203314-2218-1-1-1,FAS-123833-2218-1-1-001,FAS-218690-2218-1-1-001
778,FAS-119951-2218-1-1-001,FAS-108901-2218-1-1-001,FAS-203555-2218-1-1-001,FAS-123033-2218-1-1-001
779,FAS-111954-2218-1-1-001,FAS-117853-2218-1-1-001,FAS-216807-2218-1-1-01,FAS-159595-2218-1-1-001
780,FAS-119196-2218-1-1-001,FAS-218232-2218-1-1-001,FAS-113501-2218-1-1-001,FAS-109826-2218-1-1-001
781,FAS-215897-2218-1-1-001,FAS-218148-2218-1-1-001,FAS-118028-2218-1-1-001,FAS-109230-2218-1-1-001
782,FAS-119196-2218-1-1-001,FAS-156115-2218-1-1-001,FAS-218525-2218-1-1-001,FAS-156425-2218-1-1-001
783,FAS-124127-2218-1-1-001,FAS-111896-2218-1-1-001,FAS-119064-2218-1-1-001,FAS-000138-2218-1-1-001
784,FAS-111720-2218-1-1-001,FAS-107340-2218-1-1-001,FAS-218732-2218-1-1-001,FAS-152514-2218-1-1-001
785,FAS-111896-2218-1-1-001,FAS-118942-2218-1-1-001,FAS-205091-2218-1-1-001,FAS-156115-2218-1-1-001
786,FAS-110112-2218-1-1-001,FAS-212896-2218-1-1-001,FAS-118262-2218-1-1-116,FAS-113326-2218-1-1-001
787,FAS-127050-2218-1-1-001,FAS-117082-2218-1-1-01,FAS-110114-2218-1-1-001,FAS-124235-2218-1-1-001
788,FAS-110450-2218-1-1-001,FAS-218514-2218-1-1-001,FAS-214513-2218-1-1-001,FAS-207485-2218-1-1-001
789,FAS-212896-2218-1-1-001,FAS-152514-2218-1-1-001,FAS-123941-2218-1-1-001,FAS-117711-2218-1-1-001
790,FAS-113326-2218-1-1-001,FAS-203101-2218-1-1-001,FAS-115026-2218-1-1-1,FAS-205412-2218-1-1-001
791,FAS-212896-2218-1-1-001,FAS-128105-2218-1-1-001,FAS-152514-2218-1-1-001,FAS-218817-2218-1-1-001
792,FAS-125227-2218-1-1-002,FAS-110440-2218-1-1-001,FAS-113326-2218-1-1-001,FAS-113814-2218-1-1-002
793,FAS-218602-2218-1-1-01,FAS-125396-2218-1-1-001,FAS-204966-2218-1-1-001,FAS-116353-2218-1-1-238
794,FAS-122930-2218-1-1-001,FAS-205295-2218-1-1-001,FAS-110766-2218-1-1-001,FAS-216813-2218-1-1-001
795,FAS-212896-2218-1-1-001,FAS-218266-2218-1-1-001,FAS-122224-2218-1-1-001,FAS-113637-2218-1-1-001
796,FAS-203101-2218-1-1-001,FAS-122184-2218-1-1-1,FAS-110128-2218-1-1-001,FAS-109898-2218-1-1-001
797,FAS-123941-2218-1-1-001,FAS-117853-2218-1-1-001,FAS-111010-2218-1-1-001,FAS-123398-2218-1-1-001
798,FAS-152514-2218-1-1-001,FAS-216347-2218-1-1-001,FAS-123124-2218-1-1-01,FAS-110766-2218-1-1-001
799,FAS-118939-2218-1-1-001,FAS-218266-2218-1-1-001,FAS-110953-2218-1-1-001,FAS-114027-2218-1-1-001
800,FAS-218817-2218-1-1-001,FAS-123623-2218-1-1-001,FAS-205412-2218-1-1-001,FAS-212896-2218-1-1-001
801,FAS-125185-2218-1-1-01,FAS-218336-2218-1-1-01,FAS-152514-2218-1-1-001,FAS-117711-2218-1-1-001
802,FAS-204966-2218-1-1-001,FAS-117220-2218-1-1-001,FAS-125813-2218-1-1-001,FAS-128164-2218-1-1-001
803,FAS-117853-2218-1-1-001,FAS-118254-2218-1-1-001,FAS-114116-2218-1-1-001,FAS-116477-2218-1-1-001
804,FAS-204966-2218-1-1-001,FAS-212912-2218-1-1-001,FAS-118939-2218-1-1-001,FAS-110115-2218-1-1-001
805,FAS-203329-2218-1-1-001,FAS-109898-2218-1-1-001,FAS-111010-2218-1-1-001,FAS-208048-2218-1-1-001
806,FAS-156115-2218-1-1-001,FAS-120305-2218-1-1-001,FAS-159710-2218-1-1-1,FAS-110424-2218-1-1-001
807,FAS-110953-2218-1-1-001,FAS-114178-2218-1-1-001,FAS-218280-2218-1-2-001,FAS-216084-2218-1-1-001
808,FAS-124134-2218-1-1-001,FAS-128056-2218-1-1-01,FAS-132844-2218-1-1-001,FAS-205412-2218-1-1-001
809,FAS-107669-2218-1-1-001,FAS-152514-2218-1-1-001,FAS-215111-2218-1-1-001,FAS-212896-2218-1-1-001
810,FAS-110766-2218-1-1-001,FAS-113501-2218-1-1-001,FAS-131493-2218-1-1-001,FAS-107464-2218-1-1-001
811,FAS-117372-2218-1-1-001,FAS-208114-2218-1-1-001,FAS-110766-2218-1-1-001,FAS-211109-2218-1-1-001
812,FAS-110785-2218-1-1-001,FAS-110751-2218-1-1-001,FAS-111164-2218-1-1-001,FAS-113501-2218-1-1-001
813,FAS-118942-2218-1-1-001,FAS-116353-2218-1-1-243,FAS-113326-2218-1-1-001,FAS-216324-2218-1-1-001
814,FAS-208048-2218-1-1-001,FAS-131554-2218-1-1-001,FAS-123435-2218-1-1-01,FAS-109073-2218-1-1-001
815,FAS-217793-2218-1-1-001,FAS-156287-2218-1-1-001,FAS-218229-2218-1-1-001,FAS-117372-2218-1-1-001
816,FAS-207476-2218-1-1-001,FAS-111161-2218-1-1-001,FAS-152514-2218-1-1-001,FAS-109826-2218-1-1-001
817,FAS-156115-2218-1-1-001,FAS-116353-2218-1-1-216,FAS-123396-2218-1-1-001,FAS-218751-2218-1-1-001
818,FAS-119951-2218-1-1-001,FAS-111010-2218-1-1-001,FAS-116353-2218-1-1-216,FAS-122603-2218-1-1-001
819,FAS-218679-2218-1-1-001,FAS-113501-2218-1-1-001,FAS-112976-2218-1-1-001,FAS-218129-2218-1-1-001
820,FAS-128024-2218-1-1-001,FAS-113501-2218-1-1-001,FAS-118028-2218-1-1-001,FAS-218700-2218-1-1-001
821,FAS-216063-2218-1-1-001,FAS-218243-2218-1-1-001,FAS-218613-2218-1-1-001,FAS-216074-2218-1-1-002
822,FAS-124127-2218-1-1-001,FAS-117220-2218-1-1-001,FAS-110128-2218-1-1-001,FAS-119064-2218-1-1-001
823,FAS-122603-2218-1-1-001,FAS-126038-2218-1-1-001,FAS-127078-2218-1-1-001,FAS-156502-2218-1-1-001
824,FAS-152514-2218-1-1-001,FAS-218276-2218-1-1-001,FAS-218266-2218-1-1-001,FAS-123662-2218-1-1-001
825,FAS-216460-2218-1-1-001,FAS-203081-2218-1-1-001,FAS-127507-2218-1-1-001,FAS-113627-2218-1-1-001
826,FAS-113944-2218-1-1-001,FAS-110661-2218-1-1-001,FAS-212765-2218-1-1-001,FAS-116353-2218-1-1-211
827,FAS-109899-2218-1-1-001,FAS-207641-2218-1-1-001,FAS-205412-2218-1-1-001,FAS-126926-2218-1-1-001
828,FAS-218687-2218-1-1-001,FAS-126633-2218-1-1-001,FAS-216113-2218-1-1-001,FAS-109660-2218-1-1-001
829,FAS-156115-2218-1-1-001,FAS-203555-2218-1-1-001,FAS-207485-2218-1-1-001,FAS-128024-2218-1-1-001
830,FAS-109600-2218-1-1-001,FAS-204966-2218-1-1-001,FAS-110766-2218-1-1-001,FAS-123941-2218-1-1-001
831,FAS-127050-2218-1-1-001,FAS-218679-2218-1-1-001,FAS-127976-2218-1-1-001,FAS-113326-2218-1-1-001
832,FAS-111896-2218-1-1-001,FAS-218843-2218-1-1-001,FAS-109898-2218-1-1-001,FAS-108901-2218-1-1-001
833,FAS-113326-2218-1-1-001,FAS-121346-2218-1-1-001,FAS-124127-2218-1-1-001,FAS-131554-2218-1-1-001
834,FAS-123007-2218-1-1-01,FAS-212896-2218-1-1-001,FAS-207476-2218-1-1-001,FAS-108901-2218-1-1-001
835,FAS-205082-2218-1-1-001,FAS-143033-2218-1-1-001,FAS-207711-2218-1-1-001,FAS-113873-2218-1-1-001
836,FAS-125195-2218-1-1-001,FAS-110766-2218-1-1-001,FAS-125216-2218-1-1-001,FAS-113326-2218-1-1-001
837,FAS-212935-2218-1-1-001,FAS-215121-2218-1-1-001,FAS-125212-2218-1-1-001,FAS-212671-2218-1-1-01
838,FAS-127668-2218-1-1-001,FAS-205339-2218-1-1-001,FAS-117853-2218-1-1-001,FAS-114754-2218-1-1-001
839,FAS-114292-2218-1-1-001,FAS-216637-2218-1-1-002,FAS-122575-2218-1-1-001,FAS-113814-2218-1-1-003
840,FAS-116353-2218-1-1-220,FAS-215876-2218-1-1-001,FAS-111161-2218-1-1-001,FAS-218326-2218-1-1-001
841,FAS-150189-2218-1-1-001,FAS-113326-2218-1-1-001,FAS-159550-2218-1-1-001,FAS-205412-2218-1-1-001
842,FAS-118254-2218-1-1-001,FAS-124905-2218-1-1-001,FAS-111161-2218-1-1-001,FAS-115026-2218-1-1-1
843,FAS-218272-2218-1-1-001,FAS-123398-2218-1-1-001,FAS-134052-2218-1-1-001,FAS-218514-2218-1-1-001
844,FAS-218266-2218-1-1-001,FAS-110766-2218-1-1-001,FAS-117711-2218-1-1-001,FAS-107669-2218-1-1-001
845,FAS-120305-2218-1-1-001,FAS-111105-2218-1-1-001,FAS-110989-2218-1-1-001,FAS-123941-2218-1-1-001
846,FAS-159706-2218-1-1-001,FAS-113326-2218-1-1-001,FAS-144983-2218-1-1-001,FAS-205184-2218-1-1-001
847,FAS-212896-2218-1-1-001,FAS-123941-2218-1-1-001,FAS-109899-2218-1-1-001,FAS-110660-2218-1-1-001
848,FAS-118925-2218-1-1-001,FAS-117711-2218-1-1-001,FAS-212896-2218-1-1-001,FAS-111010-2218-1-1-001
849,FAS-156630-2218-1-1-001,FAS-215876-2218-1-1-001,FAS-123662-2218-1-1-001,FAS-121189-2218-1-1-001
850,FAS-124780-2218-1-1-001,FAS-122575-2218-1-1-001,FAS-123674-2218-1-1-001,FAS-216112-2218-1-1-001
851,FAS-108405-2218-1-1-001,FAS-218259-2218-1-1-001,FAS-116353-2218-1-1-221,FAS-217793-2218-1-1-001
852,FAS-107388-2218-1-1-001,FAS-124154-2218-1-1-001,FAS-213407-2218-1-1-001,FAS-123941-2218-1-1-001
853,FAS-116353-2218-1-1-257,FAS-212896-2218-1-1-001,FAS-203101-2218-1-1-001,FAS-125372-2218-1-1-001
854,FAS-203014-2218-1-1-001,FAS-212896-2218-1-1-001,FAS-109898-2218-1-1-001,FAS-132844-2218-1-1-001
855,FAS-216324-2218-1-1-001,FAS-212765-2218-1-1-001,FAS-215876-2218-1-1-001,FAS-117853-2218-1-1-001
856,FAS-218117-2218-1-1-001,FAS-127668-2218-1-1-001,FAS-152514-2218-1-1-001,FAS-122224-2218-1-1-001
857,FAS-218124-2218-1-1-001,FAS-119951-2218-1-1-001,FAS-122458-2218-1-1-001,FAS-109899-2218-1-1-001
858,FAS-113501-2218-1-1-001,FAS-218817-2218-1-1-001,FAS-132738-2218-1-1-001,FAS-217793-2218-1-1-001
859,FAS-204929-2218-1-1-001,FAS-111133-2218-1-1-001,FAS-122575-2218-1-1-001,FAS-208114-2218-1-2-0001
860,FAS-109898-2218-1-1-001,FAS-156108-2218-1-1-001,FAS-207485-2218-1-1-001,FAS-128024-2218-1-1-001
861,FAS-218817-2218-1-1-001,FAS-159629-2218-1-1-003,FAS-117711-2218-1-1-001,FAS-213580-2218-1-1-001
862,FAS-110766-2218-1-1-001,FAS-111813-2218-1-1-001,FAS-160211-2218-1-1-001,FAS-121189-2218-1-1-001
863,FAS-113326-2218-1-1-001,FAS-127561-2218-1-1-001,FAS-218817-2218-1-1-001,FAS-212840-2218-1-1-001
864,FAS-215875-2218-1-1-001,FAS-217585-2218-1-1-001,FAS-218707-2218-1-1-001,FAS-115470-2218-1-1-001
865,FAS-111010-2218-1-1-001,FAS-113326-2218-1-1-001,FAS-124213-2218-1-1-01,FAS-207804-2218-1-2-001
866,FAS-212896-2218-1-1-001,FAS-156502-2218-1-1-001,FAS-110112-2218-1-1-001,FAS-125227-2218-1-1-002
867,FAS-216386-2218-1-1-001,FAS-127507-2218-1-1-001,FAS-114188-2218-1-1-001,FAS-110766-2218-1-1-001
868,FAS-216324-2218-1-1-001,FAS-159706-2218-1-1-001,FAS-109898-2218-1-1-001,FAS-124900-2218-1-1-001
869,FAS-108405-2218-1-1-001,FAS-111161-2218-1-1-001,FAS-121189-2218-1-1-001,FAS-159550-2218-1-1-001
870,FAS-115470-2218-1-1-001,FAS-123435-2218-1-1-01,FAS-124127-2218-1-1-001,FAS-156203-2218-1-1-001
871,FAS-156215-2218-1-1-001,FAS-218497-2218-1-1-001,FAS-110766-2218-1-1-001,FAS-113326-2218-1-1-001
872,FAS-152514-2218-1-1-001,FAS-108901-2218-1-1-001,FAS-113873-2218-1-1-004,FAS-148434-2218-1-1-001
873,FAS-110112-2218-1-1-001,FAS-207010-2218-1-1-01,FAS-218266-2218-1-1-001,FAS-107669-2218-1-1-001
874,FAS-216813-2218-1-1-001,FAS-212724-2218-1-1-001,FAS-110766-2218-1-1-001,FAS-132844-2218-1-1-001
875,FAS-132844-2218-1-1-001,FAS-119951-2218-1-1-001,FAS-218688-2218-1-1-001,FAS-116353-2218-1-1-223
876,FAS-116353-2218-1-1-223,FAS-218525-2218-1-1-001,FAS-130236-2218-1-1-001,FAS-126633-2218-1-1-001
877,FAS-122530-2218-1-1-001,FAS-131493-2218-1-1-001,FAS-127078-2218-1-1-001,FAS-111162-2218-1-1-001
878,FAS-211204-2218-1-1-001,FAS-142224-2218-1-1-001,FAS-119502-2218-1-1-001,FAS-152514-2218-1-1-001
879,FAS-119951-2218-1-1-001,FAS-110293-2218-1-1-LEC,FAS-212896-2218-1-1-001,FAS-109605-2218-1-1-01
880,FAS-218266-2218-1-1-001,FAS-118262-2218-1-1-108,FAS-119196-2218-1-1-001,FAS-218543-2218-1-1-LEC
881,FAS-218817-2218-1-1-001,FAS-108901-2218-1-1-001,FAS-109899-2218-1-1-001,FAS-119533-2218-1-1-01
882,FAS-211332-2218-1-1-001,FAS-111010-2218-1-1-001,FAS-127064-2218-1-1-001,FAS-122575-2218-1-1-001
883,FAS-125185-2218-1-1-01,FAS-111164-2218-1-1-001,FAS-121346-2218-1-1-001,FAS-125227-2218-1-1-002
884,FAS-148283-2218-1-1-001,FAS-118942-2218-1-1-001,FAS-122818-2218-1-1-001,FAS-121928-2218-1-1-001
885,FAS-123674-2218-1-1-001,FAS-109073-2218-1-1-001,FAS-117853-2218-1-1-001,FAS-123623-2218-1-1-001
886,FAS-124127-2218-1-1-001,FAS-111010-2218-1-1-001,FAS-111231-2218-1-1-001,FAS-203067-2218-1-1-001
887,FAS-110450-2218-1-1-001,FAS-113326-2218-1-1-001,FAS-114178-2218-1-1-001,FAS-218679-2218-1-1-001
888,FAS-116353-2218-1-1-211,FAS-212849-2218-1-1-001,FAS-121189-2218-1-1-001,FAS-111010-2218-1-1-001
889,FAS-109899-2218-1-1-001,FAS-118939-2218-1-1-001,FAS-207626-2218-1-1-001,FAS-108901-2218-1-1-001
890,FAS-112107-2218-1-1-001,FAS-110766-2218-1-1-001,FAS-121189-2218-1-1-001,FAS-116353-2218-1-1-210
891,FAS-121189-2218-1-1-001,FAS-114754-2218-1-1-001,FAS-126205-2218-1-1-001,FAS-144594-2218-1-1-001
892,FAS-116477-2218-1-1-001,FAS-216324-2218-1-1-001,FAS-212896-2218-1-1-001,FAS-208114-2218-1-1-001
893,FAS-110440-2218-1-1-001,FAS-207476-2218-1-1-001,FAS-116353-2218-1-1-222,FAS-152514-2218-1-1-001
894,FAS-218582-2218-1-1-001,FAS-122603-2218-1-1-001,FAS-218245-2218-1-1-001,FAS-212896-2218-1-1-001
895,FAS-218356-2218-1-1-001,FAS-111010-2218-1-1-001,FAS-124127-2218-1-1-001,FAS-107464-2218-1-1-001
896,FAS-113326-2218-1-1-001,FAS-132127-2218-1-1-001,FAS-212896-2218-1-1-001,FAS-107464-2218-1-1-001
897,FAS-118526-2218-1-1-001,FAS-110684-2218-1-1-001,FAS-110989-2218-1-1-001,FAS-127507-2218-1-1-001
898,FAS-108901-2218-1-1-001,FAS-216297-2218-1-1-001,FAS-216324-2218-1-1-001,FAS-111161-2218-1-1-001
